,Date,Close,Volume,Stock
5978571,2010-03-30,283.35,3955800,GOOGL
5978572,2010-03-31,283.5,6061600,GOOGL
5978573,2010-04-01,284.4,4205400,GOOGL
5978574,2010-04-05,285.5,3803000,GOOGL
5978575,2010-04-06,284.11,4120200,GOOGL
5978576,2010-04-07,281.77,5162000,GOOGL
5978577,2010-04-08,283.74,3895000,GOOGL
5978578,2010-04-09,283.11,4113200,GOOGL
5978579,2010-04-12,286.36,4704800,GOOGL
5978580,2010-04-13,293.38,7824600,GOOGL
5978581,2010-04-14,294.5,6805400,GOOGL
5978582,2010-04-15,297.65,13523600,GOOGL
5978583,2010-04-16,275.15,24471000,GOOGL
5978584,2010-04-19,275.05,7788000,GOOGL
5978585,2010-04-20,277.52,5954800,GOOGL
5978586,2010-04-21,277.15,4783000,GOOGL
5978587,2010-04-22,273.53,6561400,GOOGL
5978588,2010-04-23,272.5,4178800,GOOGL
5978589,2010-04-26,265.82,8737600,GOOGL
5978590,2010-04-27,264.53,7689400,GOOGL
5978591,2010-04-28,264.6,6812200,GOOGL
5978592,2010-04-29,266.0,6117800,GOOGL
5978593,2010-04-30,262.72,4870800,GOOGL
5978594,2010-05-03,265.3,3715600,GOOGL
5978595,2010-05-04,253.18,12152600,GOOGL
5978596,2010-05-05,254.88,9133800,GOOGL
5978597,2010-05-06,249.34,9973200,GOOGL
5978598,2010-05-07,246.57,10178000,GOOGL
5978599,2010-05-10,260.63,8256000,GOOGL
5978600,2010-05-11,254.52,6645200,GOOGL
5978601,2010-05-12,252.7,7703600,GOOGL
5978602,2010-05-13,255.44,6651600,GOOGL
5978603,2010-05-14,253.76,8232000,GOOGL
5978604,2010-05-17,253.98,5587600,GOOGL
5978605,2010-05-18,249.18,5651000,GOOGL
5978606,2010-05-19,247.22,6891400,GOOGL
5978607,2010-05-20,237.42,9826600,GOOGL
5978608,2010-05-21,236.34,19381600,GOOGL
5978609,2010-05-24,238.58,8691200,GOOGL
5978610,2010-05-25,238.54,6034800,GOOGL
5978611,2010-05-26,237.74,6951200,GOOGL
5978612,2010-05-27,245.23,5618200,GOOGL
5978613,2010-05-28,242.59,5789600,GOOGL
5978614,2010-06-01,241.18,5333600,GOOGL
5978615,2010-06-02,246.68,5035800,GOOGL
5978616,2010-06-03,252.49,7301400,GOOGL
5978617,2010-06-04,249.6,7840600,GOOGL
5978618,2010-06-07,242.76,7265400,GOOGL
5978619,2010-06-08,242.39,5346800,GOOGL
5978620,2010-06-09,237.01,5458000,GOOGL
5978621,2010-06-10,243.36,5155800,GOOGL
5978622,2010-06-11,244.25,3563400,GOOGL
5978623,2010-06-14,241.6,4080800,GOOGL
5978624,2010-06-15,248.82,8519200,GOOGL
5978625,2010-06-16,250.64,4578600,GOOGL
5978626,2010-06-17,250.04,3954600,GOOGL
5978627,2010-06-18,250.02,5745800,GOOGL
5978628,2010-06-21,244.28,5967000,GOOGL
5978629,2010-06-22,242.98,4439400,GOOGL
5978630,2010-06-23,241.02,4058200,GOOGL
5978631,2010-06-24,237.55,3787200,GOOGL
5978632,2010-06-25,236.34,4490400,GOOGL
5978633,2010-06-28,236.06,3524600,GOOGL
5978634,2010-06-29,227.13,7004200,GOOGL
5978635,2010-06-30,222.48,7206400,GOOGL
5978636,2010-07-01,219.74,7027200,GOOGL
5978637,2010-07-02,218.28,3872000,GOOGL
5978638,2010-07-06,218.04,5120200,GOOGL
5978639,2010-07-07,224.98,6259400,GOOGL
5978640,2010-07-08,228.28,5337800,GOOGL
5978641,2010-07-09,233.73,8663000,GOOGL
5978642,2010-07-12,237.92,6668800,GOOGL
5978643,2010-07-13,244.6,7952600,GOOGL
5978644,2010-07-14,245.74,6236000,GOOGL
5978645,2010-07-15,247.01,9690200,GOOGL
5978646,2010-07-16,229.94,15649600,GOOGL
5978647,2010-07-19,233.09,9100600,GOOGL
5978648,2010-07-20,240.8,8109000,GOOGL
5978649,2010-07-21,238.75,6559200,GOOGL
5978650,2010-07-22,242.4,4295400,GOOGL
5978651,2010-07-23,245.03,0,GOOGL
5978652,2010-07-26,244.48,3990400,GOOGL
5978653,2010-07-27,246.32,4902400,GOOGL
5978654,2010-07-28,242.18,4945342,GOOGL
5978655,2010-07-29,242.5,5062382,GOOGL
5978656,2010-07-30,242.42,3933554,GOOGL
5978657,2010-08-02,245.2,3725800,GOOGL
5978658,2010-08-03,244.92,3606170,GOOGL
5978659,2010-08-04,253.16,7627440,GOOGL
5978660,2010-08-05,254.05,4840772,GOOGL
5978661,2010-08-06,250.11,6501710,GOOGL
5978662,2010-08-09,252.68,3742872,GOOGL
5978663,2010-08-10,251.86,4147714,GOOGL
5978664,2010-08-11,245.87,4398726,GOOGL
5978665,2010-08-12,246.0,4348816,GOOGL
5978666,2010-08-13,243.18,3758662,GOOGL
5978667,2010-08-16,242.8,2612374,GOOGL
5978668,2010-08-17,245.26,3754146,GOOGL
5978669,2010-08-18,241.08,5344014,GOOGL
5978670,2010-08-19,233.98,7849206,GOOGL
5978671,2010-08-20,231.01,7652916,GOOGL
5978672,2010-08-23,232.04,5942780,GOOGL
5978673,2010-08-24,225.7,5509902,GOOGL
5978674,2010-08-25,227.31,5184008,GOOGL
5978675,2010-08-26,225.49,3558222,GOOGL
5978676,2010-08-27,229.42,4497940,GOOGL
5978677,2010-08-30,226.34,2468170,GOOGL
5978678,2010-08-31,225.01,3893596,GOOGL
5978679,2010-09-01,230.16,6454834,GOOGL
5978680,2010-09-02,231.59,3370768,GOOGL
5978681,2010-09-03,235.15,4888292,GOOGL
5978682,2010-09-07,232.2,3420918,GOOGL
5978683,2010-09-08,235.29,4817656,GOOGL
5978684,2010-09-09,238.09,4870598,GOOGL
5978685,2010-09-10,238.07,3852694,GOOGL
5978686,2010-09-13,241.14,4481818,GOOGL
5978687,2010-09-14,240.22,4433410,GOOGL
5978688,2010-09-15,240.32,4807090,GOOGL
5978689,2010-09-16,240.53,3944786,GOOGL
5978690,2010-09-17,245.08,9658286,GOOGL
5978691,2010-09-20,254.14,8826194,GOOGL
5978692,2010-09-21,256.73,8933548,GOOGL
5978693,2010-09-22,258.0,5075558,GOOGL
5978694,2010-09-23,256.74,4634974,GOOGL
5978695,2010-09-24,263.64,6475698,GOOGL
5978696,2010-09-27,265.2,6208120,GOOGL
5978697,2010-09-28,263.58,7309342,GOOGL
5978698,2010-09-29,263.85,4347756,GOOGL
5978699,2010-09-30,262.9,6488930,GOOGL
5978700,2010-10-01,262.81,4315656,GOOGL
5978701,2010-10-04,261.18,3880588,GOOGL
5978702,2010-10-05,269.12,7008124,GOOGL
5978703,2010-10-06,267.18,5533380,GOOGL
5978704,2010-10-07,265.0,4795540,GOOGL
5978705,2010-10-08,268.18,5570804,GOOGL
5978706,2010-10-11,269.42,5260476,GOOGL
5978707,2010-10-12,270.7,7506772,GOOGL
5978708,2010-10-13,271.65,6114726,GOOGL
5978709,2010-10-14,270.46,13242046,GOOGL
5978710,2010-10-15,300.73,27449420,GOOGL
5978711,2010-10-18,308.86,14207666,GOOGL
5978712,2010-10-19,303.92,9176128,GOOGL
5978713,2010-10-20,303.99,7053552,GOOGL
5978714,2010-10-21,306.0,5841014,GOOGL
5978715,2010-10-22,306.26,4289922,GOOGL
5978716,2010-10-25,308.25,6316998,GOOGL
5978717,2010-10-26,309.3,5026014,GOOGL
5978718,2010-10-27,308.24,4479214,GOOGL
5978719,2010-10-28,309.29,4369138,GOOGL
5978720,2010-10-29,306.85,4415438,GOOGL
5978721,2010-11-01,307.5,6176834,GOOGL
5978722,2010-11-02,307.8,3998024,GOOGL
5978723,2010-11-03,310.09,6760366,GOOGL
5978724,2010-11-04,312.14,7142346,GOOGL
5978725,2010-11-05,312.54,3421530,GOOGL
5978726,2010-11-08,313.38,4199810,GOOGL
5978727,2010-11-09,312.41,4479152,GOOGL
5978728,2010-11-10,311.44,4997976,GOOGL
5978729,2010-11-11,308.6,4523212,GOOGL
5978730,2010-11-12,301.64,6141338,GOOGL
5978731,2010-11-15,297.74,6960040,GOOGL
5978732,2010-11-16,291.86,6609576,GOOGL
5978733,2010-11-17,291.77,4871104,GOOGL
5978734,2010-11-18,298.28,5174570,GOOGL
5978735,2010-11-19,295.42,4470794,GOOGL
5978736,2010-11-22,295.61,4369110,GOOGL
5978737,2010-11-23,291.5,4333402,GOOGL
5978738,2010-11-24,297.48,4800124,GOOGL
5978739,2010-11-26,295.0,2534244,GOOGL
5978740,2010-11-29,291.06,5719306,GOOGL
5978741,2010-11-30,277.86,14231546,GOOGL
5978742,2010-12-01,282.18,7514378,GOOGL
5978743,2010-12-02,285.91,5100646,GOOGL
5978744,2010-12-03,286.5,4624092,GOOGL
5978745,2010-12-06,289.18,4189966,GOOGL
5978746,2010-12-07,293.57,6086140,GOOGL
5978747,2010-12-08,295.27,3514252,GOOGL
5978748,2010-12-09,295.75,3737744,GOOGL
5978749,2010-12-10,296.1,3339560,GOOGL
5978750,2010-12-13,297.31,4802556,GOOGL
5978751,2010-12-14,297.46,3286506,GOOGL
5978752,2010-12-15,295.15,4336062,GOOGL
5978753,2010-12-16,295.86,3193640,GOOGL
5978754,2010-12-17,295.4,4452734,GOOGL
5978755,2010-12-20,297.53,3943804,GOOGL
5978756,2010-12-21,301.54,3762976,GOOGL
5978757,2010-12-22,302.74,2415010,GOOGL
5978758,2010-12-23,302.12,2222384,GOOGL
5978759,2010-12-27,301.19,2416256,GOOGL
5978760,2010-12-28,299.46,2129492,GOOGL
5978761,2010-12-29,300.5,2039436,GOOGL
5978762,2010-12-30,299.43,1978958,GOOGL
5978763,2010-12-31,296.98,2668366,GOOGL
5978764,2011-01-03,302.18,4728234,GOOGL
5978765,2011-01-04,301.06,3648998,GOOGL
5978766,2011-01-05,304.54,5039944,GOOGL
5978767,2011-01-06,306.75,4115466,GOOGL
5978768,2011-01-07,308.22,3791264,GOOGL
5978769,2011-01-10,307.1,3160960,GOOGL
5978770,2011-01-11,308.0,2881982,GOOGL
5978771,2011-01-12,308.44,3265396,GOOGL
5978772,2011-01-13,308.35,2667894,GOOGL
5978773,2011-01-14,312.09,4184824,GOOGL
5978774,2011-01-18,319.82,7236378,GOOGL
5978775,2011-01-19,315.88,6819152,GOOGL
5978776,2011-01-20,313.38,10949042,GOOGL
5978777,2011-01-21,305.92,16072962,GOOGL
5978778,2011-01-24,305.54,9191766,GOOGL
5978779,2011-01-25,309.96,7294288,GOOGL
5978780,2011-01-26,308.25,4081938,GOOGL
5978781,2011-01-27,308.4,4038854,GOOGL
5978782,2011-01-28,300.5,7734144,GOOGL
5978783,2011-01-31,300.18,5618938,GOOGL
5978784,2011-02-01,305.52,5485094,GOOGL
5978785,2011-02-02,306.0,3521310,GOOGL
5978786,2011-02-03,305.08,2994948,GOOGL
5978787,2011-02-04,305.49,2698018,GOOGL
5978788,2011-02-07,307.14,3603616,GOOGL
5978789,2011-02-08,309.19,3389942,GOOGL
5978790,2011-02-09,308.25,3683298,GOOGL
5978791,2011-02-10,308.22,4672234,GOOGL
5978792,2011-02-11,312.25,4869498,GOOGL
5978793,2011-02-14,314.08,4263258,GOOGL
5978794,2011-02-15,312.08,4183828,GOOGL
5978795,2011-02-16,312.11,3373926,GOOGL
5978796,2011-02-17,312.63,2957406,GOOGL
5978797,2011-02-18,315.04,5423978,GOOGL
5978798,2011-02-22,305.1,7283132,GOOGL
5978799,2011-02-23,305.66,5783756,GOOGL
5978800,2011-02-24,304.41,5423754,GOOGL
5978801,2011-02-25,305.02,3864760,GOOGL
5978802,2011-02-28,306.7,4567436,GOOGL
5978803,2011-03-01,300.38,6641320,GOOGL
5978804,2011-03-02,300.4,4053270,GOOGL
5978805,2011-03-03,304.78,3898270,GOOGL
5978806,2011-03-04,300.31,6022224,GOOGL
5978807,2011-03-07,295.83,6921476,GOOGL
5978808,2011-03-08,296.15,4573990,GOOGL
5978809,2011-03-09,295.88,4301982,GOOGL
5978810,2011-03-10,290.15,6257022,GOOGL
5978811,2011-03-11,288.36,6064002,GOOGL
5978812,2011-03-14,285.0,5627938,GOOGL
5978813,2011-03-15,284.78,8015962,GOOGL
5978814,2011-03-16,278.55,7601424,GOOGL
5978815,2011-03-17,280.68,5799188,GOOGL
5978816,2011-03-18,280.53,6604700,GOOGL
5978817,2011-03-21,288.25,6043514,GOOGL
5978818,2011-03-22,288.66,3774370,GOOGL
5978819,2011-03-23,291.08,3632328,GOOGL
5978820,2011-03-24,293.44,4195956,GOOGL
5978821,2011-03-25,289.87,5716156,GOOGL
5978822,2011-03-28,287.68,4433140,GOOGL
5978823,2011-03-29,290.86,3210276,GOOGL
5978824,2011-03-30,290.92,2844450,GOOGL
5978825,2011-03-31,293.38,3792418,GOOGL
5978826,2011-04-01,295.9,5226332,GOOGL
5978827,2011-04-04,293.84,4109434,GOOGL
5978828,2011-04-05,284.54,12095600,GOOGL
5978829,2011-04-06,287.09,5336570,GOOGL
5978830,2011-04-07,290.0,5062954,GOOGL
5978831,2011-04-08,289.08,3805162,GOOGL
5978832,2011-04-11,288.68,3716764,GOOGL
5978833,2011-04-12,285.3,4165036,GOOGL
5978834,2011-04-13,288.14,4140824,GOOGL
5978835,2011-04-14,289.26,10880068,GOOGL
5978836,2011-04-15,265.35,28092590,GOOGL
5978837,2011-04-18,263.42,10079812,GOOGL
5978838,2011-04-19,260.76,5370590,GOOGL
5978839,2011-04-20,262.86,6060800,GOOGL
5978840,2011-04-21,262.55,4918432,GOOGL
5978841,2011-04-25,262.52,3262066,GOOGL
5978842,2011-04-26,266.41,7070606,GOOGL
5978843,2011-04-27,268.88,4596946,GOOGL
5978844,2011-04-28,268.98,4068398,GOOGL
5978845,2011-04-29,272.05,8455634,GOOGL
5978846,2011-05-02,269.28,4267944,GOOGL
5978847,2011-05-03,266.94,4154602,GOOGL
5978848,2011-05-04,267.9,4232600,GOOGL
5978849,2011-05-05,267.14,3988778,GOOGL
5978850,2011-05-06,267.65,4112372,GOOGL
5978851,2011-05-09,268.84,3897238,GOOGL
5978852,2011-05-10,271.33,4082710,GOOGL
5978853,2011-05-11,267.73,4670852,GOOGL
5978854,2011-05-12,267.52,2892942,GOOGL
5978855,2011-05-13,264.77,4208550,GOOGL
5978856,2011-05-16,259.21,5916308,GOOGL
5978857,2011-05-17,265.23,6608948,GOOGL
5978858,2011-05-18,264.9,3908586,GOOGL
5978859,2011-05-19,265.62,4938672,GOOGL
5978860,2011-05-20,262.02,3755860,GOOGL
5978861,2011-05-23,259.2,4505276,GOOGL
5978862,2011-05-24,259.13,3777076,GOOGL
5978863,2011-05-25,259.83,2603134,GOOGL
5978864,2011-05-26,259.06,4237418,GOOGL
5978865,2011-05-27,260.45,3492006,GOOGL
5978866,2011-05-31,264.51,5374620,GOOGL
5978867,2011-06-01,262.8,5904560,GOOGL
5978868,2011-06-02,264.03,4408844,GOOGL
5978869,2011-06-03,261.54,3471724,GOOGL
5978870,2011-06-06,260.53,3884176,GOOGL
5978871,2011-06-07,259.52,3815018,GOOGL
5978872,2011-06-08,259.58,3304324,GOOGL
5978873,2011-06-09,258.36,3378172,GOOGL
5978874,2011-06-10,254.76,4858400,GOOGL
5978875,2011-06-13,252.36,4854416,GOOGL
5978876,2011-06-14,254.18,4682922,GOOGL
5978877,2011-06-15,251.48,4145378,GOOGL
5978878,2011-06-16,250.18,5514032,GOOGL
5978879,2011-06-17,242.51,10405978,GOOGL
5978880,2011-06-20,242.29,6057278,GOOGL
5978881,2011-06-21,246.5,5530714,GOOGL
5978882,2011-06-22,243.5,4815744,GOOGL
5978883,2011-06-23,240.11,9604604,GOOGL
5978884,2011-06-24,237.44,7606402,GOOGL
5978885,2011-06-27,241.4,6889266,GOOGL
5978886,2011-06-28,246.82,5433728,GOOGL
5978887,2011-06-29,248.78,4685840,GOOGL
5978888,2011-06-30,253.19,4856640,GOOGL
5978889,2011-07-01,260.52,7273284,GOOGL
5978890,2011-07-05,266.22,7699102,GOOGL
5978891,2011-07-06,267.68,5391162,GOOGL
5978892,2011-07-07,273.3,7195636,GOOGL
5978893,2011-07-08,266.0,9540140,GOOGL
5978894,2011-07-11,263.64,5664054,GOOGL
5978895,2011-07-12,267.0,5682298,GOOGL
5978896,2011-07-13,269.13,5577542,GOOGL
5978897,2011-07-14,264.47,13228862,GOOGL
5978898,2011-07-15,298.81,27469004,GOOGL
5978899,2011-07-18,297.47,8938074,GOOGL
5978900,2011-07-19,301.27,5918434,GOOGL
5978901,2011-07-20,297.68,4456992,GOOGL
5978902,2011-07-21,303.5,6939100,GOOGL
5978903,2011-07-22,309.12,7061542,GOOGL
5978904,2011-07-25,309.49,6263904,GOOGL
5978905,2011-07-26,311.26,4686340,GOOGL
5978906,2011-07-27,303.61,7868782,GOOGL
5978907,2011-07-28,305.47,6217830,GOOGL
5978908,2011-07-29,301.85,8275002,GOOGL
5978909,2011-08-01,303.38,7933236,GOOGL
5978910,2011-08-02,296.2,6402406,GOOGL
5978911,2011-08-03,300.58,7651420,GOOGL
5978912,2011-08-04,288.76,9787000,GOOGL
5978913,2011-08-05,289.52,10143702,GOOGL
5978914,2011-08-08,273.01,14986986,GOOGL
5978915,2011-08-09,286.7,12939860,GOOGL
5978916,2011-08-10,274.5,10744528,GOOGL
5978917,2011-08-11,281.06,9663438,GOOGL
5978918,2011-08-12,281.88,6310502,GOOGL
5978919,2011-08-15,278.62,10997384,GOOGL
5978920,2011-08-16,269.5,13879096,GOOGL
5978921,2011-08-17,266.58,8110602,GOOGL
5978922,2011-08-18,252.44,12581336,GOOGL
5978923,2011-08-19,245.46,10820114,GOOGL
5978924,2011-08-22,249.08,9814130,GOOGL
5978925,2011-08-23,259.41,8677626,GOOGL
5978926,2011-08-24,261.64,7194188,GOOGL
5978927,2011-08-25,260.02,6574480,GOOGL
5978928,2011-08-26,263.43,7180700,GOOGL
5978929,2011-08-29,269.54,4674128,GOOGL
5978930,2011-08-30,270.35,5978152,GOOGL
5978931,2011-08-31,270.48,5386580,GOOGL
5978932,2011-09-01,266.25,4830970,GOOGL
5978933,2011-09-02,262.42,2990054,GOOGL
5978934,2011-09-06,261.09,5431954,GOOGL
5978935,2011-09-07,267.02,5514240,GOOGL
5978936,2011-09-08,267.48,4761650,GOOGL
5978937,2011-09-09,262.42,6537738,GOOGL
5978938,2011-09-12,265.06,5340942,GOOGL
5978939,2011-09-13,264.76,4708300,GOOGL
5978940,2011-09-14,266.04,5388678,GOOGL
5978941,2011-09-15,271.28,5923934,GOOGL
5978942,2011-09-16,273.34,7069358,GOOGL
5978943,2011-09-19,273.33,3895032,GOOGL
5978944,2011-09-20,273.32,5558156,GOOGL
5978945,2011-09-21,269.6,5031086,GOOGL
5978946,2011-09-22,260.33,8801172,GOOGL
5978947,2011-09-23,262.76,5555740,GOOGL
5978948,2011-09-26,265.94,5268468,GOOGL
5978949,2011-09-27,269.67,6021850,GOOGL
5978950,2011-09-28,264.42,4526806,GOOGL
5978951,2011-09-29,263.75,5813362,GOOGL
5978952,2011-09-30,257.52,5448282,GOOGL
5978953,2011-10-03,247.76,8947526,GOOGL
5978954,2011-10-04,250.95,8318060,GOOGL
5978955,2011-10-05,252.35,9068704,GOOGL
5978956,2011-10-06,257.36,6849046,GOOGL
5978957,2011-10-07,257.56,3842814,GOOGL
5978958,2011-10-10,268.58,4644406,GOOGL
5978959,2011-10-11,271.59,5707154,GOOGL
5978960,2011-10-12,274.25,6355818,GOOGL
5978961,2011-10-13,279.5,11333528,GOOGL
5978962,2011-10-14,295.84,17061086,GOOGL
5978963,2011-10-17,291.2,8016604,GOOGL
5978964,2011-10-18,295.26,7601594,GOOGL
5978965,2011-10-19,290.35,5862908,GOOGL
5978966,2011-10-20,291.83,6757938,GOOGL
5978967,2011-10-21,295.24,6784916,GOOGL
5978968,2011-10-24,298.21,6853676,GOOGL
5978969,2011-10-25,291.58,5080890,GOOGL
5978970,2011-10-26,293.15,5746080,GOOGL
5978971,2011-10-27,299.33,7560444,GOOGL
5978972,2011-10-28,300.07,5015894,GOOGL
5978973,2011-10-31,296.32,5115476,GOOGL
5978974,2011-11-01,289.32,6250398,GOOGL
5978975,2011-11-02,292.41,4243798,GOOGL
5978976,2011-11-03,298.75,5339490,GOOGL
5978977,2011-11-04,298.07,5670758,GOOGL
5978978,2011-11-07,304.17,6717334,GOOGL
5978979,2011-11-08,306.17,6055316,GOOGL
5978980,2011-11-09,300.48,7421344,GOOGL
5978981,2011-11-10,297.54,5736922,GOOGL
5978982,2011-11-11,304.18,7954040,GOOGL
5978983,2011-11-14,306.5,6377254,GOOGL
5978984,2011-11-15,308.28,5351922,GOOGL
5978985,2011-11-16,305.74,5217360,GOOGL
5978986,2011-11-17,300.44,6986554,GOOGL
5978987,2011-11-18,297.44,6575236,GOOGL
5978988,2011-11-21,290.47,6002432,GOOGL
5978989,2011-11-22,290.0,4810560,GOOGL
5978990,2011-11-23,285.06,4651772,GOOGL
5978991,2011-11-25,280.68,2844964,GOOGL
5978992,2011-11-28,294.1,5657734,GOOGL
5978993,2011-11-29,291.46,3663438,GOOGL
5978994,2011-11-30,299.7,6358134,GOOGL
5978995,2011-12-01,306.88,7241188,GOOGL
5978996,2011-12-02,310.18,8171358,GOOGL
5978997,2011-12-05,312.82,6395452,GOOGL
5978998,2011-12-06,311.88,4652836,GOOGL
5978999,2011-12-07,311.7,4515500,GOOGL
5979000,2011-12-08,308.02,4828000,GOOGL
5979001,2011-12-09,313.71,5536356,GOOGL
5979002,2011-12-12,312.7,4369468,GOOGL
5979003,2011-12-13,312.82,8056944,GOOGL
5979004,2011-12-14,309.04,7807964,GOOGL
5979005,2011-12-15,309.77,4818770,GOOGL
5979006,2011-12-16,312.98,8918808,GOOGL
5979007,2011-12-19,310.92,4287178,GOOGL
5979008,2011-12-20,315.18,4776368,GOOGL
5979009,2011-12-21,312.91,4996108,GOOGL
5979010,2011-12-22,314.85,3647822,GOOGL
5979011,2011-12-23,316.57,2907446,GOOGL
5979012,2011-12-27,320.12,3212904,GOOGL
5979013,2011-12-28,319.85,4254260,GOOGL
5979014,2011-12-29,321.2,3150990,GOOGL
5979015,2011-12-30,322.95,3565718,GOOGL
5979016,2012-01-03,332.7,7354300,GOOGL
5979017,2012-01-04,334.14,5727960,GOOGL
5979018,2012-01-05,329.5,6565632,GOOGL
5979019,2012-01-06,325.01,5386198,GOOGL
5979020,2012-01-09,311.23,11646536,GOOGL
5979021,2012-01-10,311.57,8791030,GOOGL
5979022,2012-01-11,312.98,4800520,GOOGL
5979023,2012-01-12,314.82,3750262,GOOGL
5979024,2012-01-13,312.5,4614476,GOOGL
5979025,2012-01-17,314.29,3818588,GOOGL
5979026,2012-01-18,316.46,5526160,GOOGL
5979027,2012-01-19,319.79,12585752,GOOGL
5979028,2012-01-20,293.0,21152304,GOOGL
5979029,2012-01-23,292.76,6825800,GOOGL
5979030,2012-01-24,290.46,6112276,GOOGL
5979031,2012-01-25,284.74,9036510,GOOGL
5979032,2012-01-26,284.05,6452296,GOOGL
5979033,2012-01-27,289.99,7234864,GOOGL
5979034,2012-01-30,288.85,4661496,GOOGL
5979035,2012-01-31,290.06,4284632,GOOGL
5979036,2012-02-01,290.42,4641300,GOOGL
5979037,2012-02-02,292.56,4829344,GOOGL
5979038,2012-02-03,298.17,6337746,GOOGL
5979039,2012-02-06,304.54,7359050,GOOGL
5979040,2012-02-07,303.38,4184070,GOOGL
5979041,2012-02-08,304.92,3671986,GOOGL
5979042,2012-02-09,305.73,4529980,GOOGL
5979043,2012-02-10,302.96,4650886,GOOGL
5979044,2012-02-13,306.1,3632518,GOOGL
5979045,2012-02-14,304.88,3607502,GOOGL
5979046,2012-02-15,302.78,4852720,GOOGL
5979047,2012-02-16,303.26,5061722,GOOGL
5979048,2012-02-17,302.32,4898058,GOOGL
5979049,2012-02-21,307.0,4961478,GOOGL
5979050,2012-02-22,303.97,3933970,GOOGL
5979051,2012-02-23,303.06,4109860,GOOGL
5979052,2012-02-24,304.95,3873948,GOOGL
5979053,2012-02-27,304.65,3629036,GOOGL
5979054,2012-02-28,309.2,5695394,GOOGL
5979055,2012-02-29,309.12,6273674,GOOGL
5979056,2012-03-01,311.2,4475420,GOOGL
5979057,2012-03-02,310.62,3146428,GOOGL
5979058,2012-03-05,307.12,3186500,GOOGL
5979059,2012-03-06,302.48,6348632,GOOGL
5979060,2012-03-07,303.4,1712510,GOOGL
5979061,2012-03-08,303.57,2690856,GOOGL
5979062,2012-03-09,300.12,5341022,GOOGL
5979063,2012-03-12,302.58,3338752,GOOGL
5979064,2012-03-13,308.89,4494708,GOOGL
5979065,2012-03-14,308.0,5873714,GOOGL
5979066,2012-03-15,310.56,4870680,GOOGL
5979067,2012-03-16,312.52,6100914,GOOGL
5979068,2012-03-19,316.99,4345942,GOOGL
5979069,2012-03-20,316.74,3081556,GOOGL
5979070,2012-03-21,319.99,4939274,GOOGL
5979071,2012-03-22,323.02,4820640,GOOGL
5979072,2012-03-23,321.3,3880670,GOOGL
5979073,2012-03-26,324.67,3639244,GOOGL
5979074,2012-03-27,323.51,4017608,GOOGL
5979075,2012-03-28,327.88,5077616,GOOGL
5979076,2012-03-29,324.2,3848430,GOOGL
5979077,2012-03-30,320.62,4621490,GOOGL
5979078,2012-04-02,323.46,4568276,GOOGL
5979079,2012-04-03,321.31,4089714,GOOGL
5979080,2012-04-04,317.58,3256344,GOOGL
5979081,2012-04-05,316.16,4638824,GOOGL
5979082,2012-04-09,315.42,3881698,GOOGL
5979083,2012-04-10,313.43,4969756,GOOGL
5979084,2012-04-11,317.98,4398678,GOOGL
5979085,2012-04-12,325.5,11478316,GOOGL
5979086,2012-04-13,312.3,16322624,GOOGL
5979087,2012-04-16,303.04,11384722,GOOGL
5979088,2012-04-17,304.79,6048028,GOOGL
5979089,2012-04-18,303.73,5340760,GOOGL
5979090,2012-04-19,299.65,6589704,GOOGL
5979091,2012-04-20,298.03,6116722,GOOGL
5979092,2012-04-23,298.8,4395466,GOOGL
5979093,2012-04-24,300.64,3858574,GOOGL
5979094,2012-04-25,304.86,3642084,GOOGL
5979095,2012-04-26,307.74,4186248,GOOGL
5979096,2012-04-27,307.49,3272798,GOOGL
5979097,2012-04-30,302.42,5330300,GOOGL
5979098,2012-05-01,302.21,4004848,GOOGL
5979099,2012-05-02,303.63,3222868,GOOGL
5979100,2012-05-03,305.51,3736374,GOOGL
5979101,2012-05-04,298.48,4414720,GOOGL
5979102,2012-05-07,303.77,4094694,GOOGL
5979103,2012-05-08,306.4,5354824,GOOGL
5979104,2012-05-09,304.58,4658692,GOOGL
5979105,2012-05-10,306.83,3108042,GOOGL
5979106,2012-05-11,302.62,4315456,GOOGL
5979107,2012-05-14,302.0,4001384,GOOGL
5979108,2012-05-15,305.56,4204078,GOOGL
5979109,2012-05-16,314.46,9833706,GOOGL
5979110,2012-05-17,311.52,5432556,GOOGL
5979111,2012-05-18,300.2,11947160,GOOGL
5979112,2012-05-21,307.06,6297872,GOOGL
5979113,2012-05-22,300.4,6103666,GOOGL
5979114,2012-05-23,304.73,6345352,GOOGL
5979115,2012-05-24,301.83,3144342,GOOGL
5979116,2012-05-25,295.76,7164240,GOOGL
5979117,2012-05-29,297.17,5211780,GOOGL
5979118,2012-05-30,294.12,3813258,GOOGL
5979119,2012-05-31,290.43,5936460,GOOGL
5979120,2012-06-01,285.49,6116628,GOOGL
5979121,2012-06-04,289.3,4865272,GOOGL
5979122,2012-06-05,285.2,4680354,GOOGL
5979123,2012-06-06,290.29,3583352,GOOGL
5979124,2012-06-07,289.12,3515394,GOOGL
5979125,2012-06-08,290.23,2820732,GOOGL
5979126,2012-06-11,284.25,5323134,GOOGL
5979127,2012-06-12,282.55,6448284,GOOGL
5979128,2012-06-13,280.54,3909014,GOOGL
5979129,2012-06-14,279.52,4689614,GOOGL
